index,date,province,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,TotalCases,DailyTotals,TotalDeaths,DailyDeaths,TotalRecovered,DailyRecovered,population
0,2020-02-15,ALBERTA,7.0,3.0,24.0,7.0,-2.0,-1.0,0,0,0,0,0,0,4428247
1,2020-02-15,BRITISH COLUMBIA,1.0,0.0,-4.0,2.0,-4.0,0.0,5,0,0,0,0,0,5120184
2,2020-02-15,MANITOBA,5.0,2.0,20.0,1.0,1.0,0.0,0,0,0,0,0,0,1379121
3,2020-02-15,NEW BRUNSWICK,-3.0,-7.0,-13.0,11.0,-3.0,1.0,0,0,0,0,0,0,780890
4,2020-02-15,NEWFOUNDLAND AND LABRADOR,-1.0,-2.0,-16.0,-1.0,-1.0,1.0,0,0,0,0,0,0,520437
5,2020-02-15,NOVA SCOTIA,-1.0,-6.0,-10.0,4.0,-1.0,0.0,0,0,0,0,0,0,978274
6,2020-02-15,ONTARIO,2.0,3.0,20.0,5.0,1.0,-1.0,3,0,0,0,1,0,14745040
7,2020-02-15,QUEBEC,4.0,0.0,20.0,5.0,2.0,1.0,0,0,0,0,0,0,8552362
8,2020-02-15,SASKATCHEWAN,2.0,-1.0,-6.0,3.0,-2.0,0.0,0,0,0,0,0,0,1181987
9,2020-02-16,ALBERTA,10.0,-2.0,28.0,3.0,-3.0,-2.0,0,0,0,0,0,0,4428247
10,2020-02-16,BRITISH COLUMBIA,12.0,2.0,41.0,10.0,-2.0,-2.0,5,0,0,0,0,0,5120184
11,2020-02-16,MANITOBA,10.0,0.0,26.0,-4.0,-4.0,-2.0,0,0,0,0,0,0,1379121
12,2020-02-16,NEW BRUNSWICK,29.0,22.0,121.0,15.0,5.0,-4.0,0,0,0,0,0,0,780890
13,2020-02-16,NEWFOUNDLAND AND LABRADOR,15.0,0.0,26.0,13.0,14.0,-3.0,0,0,0,0,0,0,520437
14,2020-02-16,NOVA SCOTIA,57.0,51.0,84.0,27.0,14.0,-6.0,0,0,0,0,0,0,978274
15,2020-02-16,ONTARIO,16.0,13.0,44.0,5.0,-2.0,-2.0,3,0,0,0,1,0,14745040
16,2020-02-16,QUEBEC,10.0,7.0,47.0,2.0,4.0,-1.0,0,0,0,0,0,0,8552362
17,2020-02-16,SASKATCHEWAN,5.0,-2.0,40.0,0.0,-3.0,-1.0,0,0,0,0,0,0,1181987
18,2020-02-17,ALBERTA,-7.0,-2.0,10.0,-40.0,-67.0,15.0,0,0,0,0,0,0,4428247
19,2020-02-17,BRITISH COLUMBIA,5.0,9.0,114.0,-21.0,-67.0,12.0,5,0,0,0,0,0,5120184
20,2020-02-17,MANITOBA,-19.0,-24.0,60.0,-37.0,-69.0,17.0,0,0,0,0,0,0,1379121
21,2020-02-17,NEW BRUNSWICK,-35.0,-50.0,83.0,-24.0,-64.0,14.0,0,0,0,0,0,0,780890
22,2020-02-17,NEWFOUNDLAND AND LABRADOR,5.0,3.0,35.0,6.0,-10.0,0.0,0,0,0,0,0,0,520437
23,2020-02-17,NOVA SCOTIA,-35.0,-50.0,105.0,-34.0,-67.0,15.0,0,0,0,0,0,0,978274
24,2020-02-17,ONTARIO,-26.0,-37.0,70.0,-40.0,-72.0,16.0,3,0,0,0,1,0,14745040
25,2020-02-17,QUEBEC,3.0,1.0,29.0,-1.0,0.0,0.0,0,0,0,0,0,0,8552362
26,2020-02-17,SASKATCHEWAN,-11.0,-13.0,9.0,-29.0,-68.0,14.0,0,0,0,0,0,0,1181987
27,2020-02-18,ALBERTA,-1.0,1.0,-2.0,-9.0,-5.0,2.0,0,0,0,0,0,0,4428247
28,2020-02-18,BRITISH COLUMBIA,6.0,8.0,60.0,1.0,1.0,0.0,5,0,0,0,0,0,5120184
29,2020-02-18,MANITOBA,3.0,6.0,4.0,-5.0,-1.0,1.0,0,0,0,0,0,0,1379121
30,2020-02-18,NEW BRUNSWICK,2.0,12.0,-12.0,-1.0,1.0,0.0,0,0,0,0,0,0,780890
31,2020-02-18,NEWFOUNDLAND AND LABRADOR,-2.0,-3.0,-1.0,-3.0,-3.0,1.0,0,0,0,0,0,0,520437
32,2020-02-18,NOVA SCOTIA,6.0,17.0,-2.0,0.0,-2.0,0.0,0,0,0,0,0,0,978274
33,2020-02-18,ONTARIO,-1.0,12.0,-5.0,2.0,0.0,1.0,3,0,0,0,1,0,14745040
34,2020-02-18,QUEBEC,-10.0,-10.0,-7.0,-2.0,1.0,2.0,0,0,0,0,0,0,8552362
35,2020-02-18,SASKATCHEWAN,-2.0,-1.0,-12.0,-4.0,-18.0,4.0,0,0,0,0,0,0,1181987
36,2020-02-19,ALBERTA,3.0,4.0,21.0,-7.0,-1.0,1.0,0,0,0,0,0,0,4428247
37,2020-02-19,BRITISH COLUMBIA,6.0,6.0,54.0,5.0,0.0,0.0,5,0,0,0,1,1,5120184
38,2020-02-19,MANITOBA,0.0,-1.0,0.0,-9.0,0.0,1.0,0,0,0,0,0,0,1379121
39,2020-02-19,NEW BRUNSWICK,-4.0,-5.0,-8.0,6.0,-1.0,1.0,0,0,0,0,0,0,780890
40,2020-02-19,NEWFOUNDLAND AND LABRADOR,-22.0,-21.0,-29.0,-19.0,-10.0,5.0,0,0,0,0,0,0,520437
41,2020-02-19,NOVA SCOTIA,-1.0,-5.0,-4.0,-1.0,-5.0,2.0,0,0,0,0,0,0,978274
42,2020-02-19,ONTARIO,0.0,4.0,-4.0,-2.0,1.0,0.0,3,0,0,0,1,0,14745040
43,2020-02-19,QUEBEC,-3.0,-4.0,-3.0,0.0,1.0,1.0,0,0,0,0,0,0,8552362
44,2020-02-19,SASKATCHEWAN,-1.0,-2.0,-6.0,-6.0,-15.0,3.0,0,0,0,0,0,0,1181987
45,2020-02-20,ALBERTA,7.0,9.0,11.0,-6.0,-1.0,0.0,0,0,0,0,0,0,4428247
46,2020-02-20,BRITISH COLUMBIA,6.0,8.0,56.0,0.0,0.0,0.0,6,1,0,0,1,0,5120184
47,2020-02-20,MANITOBA,9.0,12.0,28.0,-7.0,2.0,0.0,0,0,0,0,0,0,1379121
48,2020-02-20,NEW BRUNSWICK,4.0,1.0,-12.0,2.0,0.0,1.0,0,0,0,0,0,0,780890
49,2020-02-20,NEWFOUNDLAND AND LABRADOR,2.0,-2.0,-16.0,3.0,-4.0,1.0,0,0,0,0,0,0,520437
50,2020-02-20,NOVA SCOTIA,9.0,3.0,4.0,-3.0,0.0,-1.0,0,0,0,0,0,0,978274
51,2020-02-20,ONTARIO,4.0,4.0,3.0,0.0,2.0,0.0,3,0,0,0,2,1,14745040
52,2020-02-20,QUEBEC,1.0,0.0,-4.0,-2.0,1.0,0.0,0,0,0,0,0,0,8552362
53,2020-02-20,SASKATCHEWAN,13.0,14.0,25.0,-2.0,-15.0,1.0,0,0,0,0,0,0,1181987
54,2020-02-21,ALBERTA,2.0,3.0,18.0,-1.0,2.0,0.0,0,0,0,0,0,0,4428247
55,2020-02-21,BRITISH COLUMBIA,6.0,3.0,44.0,3.0,1.0,-1.0,6,0,0,0,1,0,5120184
56,2020-02-21,MANITOBA,5.0,3.0,28.0,-2.0,0.0,0.0,0,0,0,0,0,0,1379121
57,2020-02-21,NEW BRUNSWICK,1.0,-4.0,-17.0,2.0,0.0,1.0,0,0,0,0,0,0,780890
58,2020-02-21,NEWFOUNDLAND AND LABRADOR,0.0,-2.0,-2.0,4.0,31.0,2.0,0,0,0,0,0,0,520437
59,2020-02-21,NOVA SCOTIA,0.0,-2.0,-16.0,0.0,2.0,1.0,0,0,0,0,0,0,978274
60,2020-02-21,ONTARIO,1.0,-3.0,11.0,-1.0,-7.0,1.0,3,0,0,0,3,1,14745040
61,2020-02-21,QUEBEC,-1.0,-3.0,-6.0,0.0,1.0,1.0,0,0,0,0,0,0,8552362
62,2020-02-21,SASKATCHEWAN,2.0,3.0,7.0,-3.0,-14.0,1.0,0,0,0,0,0,0,1181987
63,2020-02-22,ALBERTA,8.0,7.0,19.0,4.0,5.0,-1.0,0,0,0,0,0,0,4428247
64,2020-02-22,BRITISH COLUMBIA,5.0,3.0,21.0,4.0,2.0,0.0,6,0,0,0,1,0,5120184
65,2020-02-22,MANITOBA,8.0,3.0,63.0,11.0,7.0,-1.0,0,0,0,0,0,0,1379121
66,2020-02-22,NEW BRUNSWICK,3.0,0.0,14.0,12.0,0.0,0.0,0,0,0,0,0,0,780890
67,2020-02-22,NEWFOUNDLAND AND LABRADOR,2.0,2.0,9.0,2.0,5.0,0.0,0,0,0,0,0,0,520437
68,2020-02-22,NOVA SCOTIA,0.0,-3.0,2.0,4.0,1.0,0.0,0,0,0,0,0,0,978274
69,2020-02-22,ONTARIO,8.0,6.0,44.0,11.0,7.0,-2.0,3,0,0,0,3,0,14745040
70,2020-02-22,QUEBEC,6.0,2.0,31.0,7.0,3.0,0.0,0,0,0,0,0,0,8552362
71,2020-02-22,SASKATCHEWAN,2.0,3.0,15.0,-3.0,2.0,0.0,0,0,0,0,0,0,1181987
72,2020-02-23,ALBERTA,4.0,3.0,8.0,0.0,3.0,0.0,0,0,0,0,0,0,4428247
73,2020-02-23,BRITISH COLUMBIA,3.0,0.0,-2.0,1.0,0.0,0.0,6,0,0,0,1,0,5120184
74,2020-02-23,MANITOBA,5.0,4.0,45.0,1.0,2.0,-1.0,0,0,0,0,0,0,1379121
75,2020-02-23,NEW BRUNSWICK,28.0,13.0,139.0,22.0,9.0,-4.0,0,0,0,0,0,0,780890
76,2020-02-23,NEWFOUNDLAND AND LABRADOR,24.0,4.0,55.0,18.0,20.0,-4.0,0,0,0,0,0,0,520437
77,2020-02-23,NOVA SCOTIA,53.0,39.0,202.0,35.0,20.0,-7.0,0,0,0,0,0,0,978274
78,2020-02-23,ONTARIO,12.0,6.0,53.0,9.0,5.0,-1.0,4,1,0,0,3,0,14745040
79,2020-02-23,QUEBEC,12.0,10.0,51.0,4.0,6.0,-1.0,0,0,0,0,0,0,8552362
80,2020-02-23,SASKATCHEWAN,6.0,4.0,39.0,-1.0,3.0,-1.0,0,0,0,0,0,0,1181987
81,2020-02-24,ALBERTA,-1.0,1.0,1.0,3.0,4.0,0.0,0,0,0,0,0,0,4428247
82,2020-02-24,BRITISH COLUMBIA,1.0,4.0,22.0,0.0,2.0,0.0,7,1,0,0,1,0,5120184
83,2020-02-24,MANITOBA,5.0,1.0,12.0,2.0,2.0,1.0,0,0,0,0,0,0,1379121
84,2020-02-24,NEW BRUNSWICK,3.0,-2.0,9.0,3.0,2.0,0.0,0,0,0,0,0,0,780890
85,2020-02-24,NEWFOUNDLAND AND LABRADOR,4.0,5.0,77.0,13.0,4.0,-2.0,0,0,0,0,0,0,520437
86,2020-02-24,NOVA SCOTIA,1.0,2.0,26.0,3.0,2.0,1.0,0,0,0,0,0,0,978274
87,2020-02-24,ONTARIO,2.0,2.0,18.0,-2.0,2.0,0.0,4,0,0,0,3,0,14745040
88,2020-02-24,QUEBEC,2.0,1.0,26.0,-3.0,2.0,0.0,0,0,0,0,0,0,8552362
89,2020-02-24,SASKATCHEWAN,1.0,1.0,12.0,-2.0,1.0,0.0,0,0,0,0,0,0,1181987
90,2020-02-25,ALBERTA,2.0,3.0,13.0,2.0,5.0,0.0,0,0,0,0,0,0,4428247
91,2020-02-25,BRITISH COLUMBIA,2.0,3.0,23.0,1.0,4.0,0.0,7,0,0,0,4,3,5120184
92,2020-02-25,MANITOBA,1.0,3.0,10.0,-1.0,4.0,1.0,0,0,0,0,0,0,1379121
93,2020-02-25,NEW BRUNSWICK,3.0,2.0,4.0,7.0,2.0,0.0,0,0,0,0,0,0,780890
94,2020-02-25,NEWFOUNDLAND AND LABRADOR,0.0,4.0,23.0,9.0,2.0,0.0,0,0,0,0,0,0,520437
95,2020-02-25,NOVA SCOTIA,-1.0,2.0,6.0,4.0,2.0,0.0,0,0,0,0,0,0,978274
96,2020-02-25,ONTARIO,1.0,7.0,2.0,1.0,3.0,0.0,4,0,0,0,3,0,14745040
97,2020-02-25,QUEBEC,2.0,3.0,10.0,-2.0,2.0,0.0,0,0,0,0,0,0,8552362
98,2020-02-25,SASKATCHEWAN,1.0,3.0,12.0,0.0,2.0,0.0,0,0,0,0,0,0,1181987
99,2020-02-26,ALBERTA,5.0,7.0,8.0,1.0,5.0,-1.0,0,0,0,0,0,0,4428247
100,2020-02-26,BRITISH COLUMBIA,2.0,4.0,32.0,3.0,2.0,0.0,7,0,0,0,4,0,5120184
101,2020-02-26,MANITOBA,8.0,5.0,3.0,4.0,4.0,0.0,0,0,0,0,0,0,1379121
102,2020-02-26,NEW BRUNSWICK,8.0,10.0,11.0,12.0,1.0,-1.0,0,0,0,0,0,0,780890
103,2020-02-26,NEWFOUNDLAND AND LABRADOR,4.0,0.0,17.0,8.0,1.0,0.0,0,0,0,0,0,0,520437
104,2020-02-26,NOVA SCOTIA,7.0,4.0,18.0,9.0,2.0,-1.0,0,0,0,0,0,0,978274
105,2020-02-26,ONTARIO,-8.0,-5.0,-15.0,-6.0,-2.0,3.0,5,1,0,0,3,0,14745040
106,2020-02-26,QUEBEC,0.0,3.0,-4.0,-2.0,1.0,1.0,0,0,0,0,0,0,8552362
107,2020-02-26,SASKATCHEWAN,6.0,5.0,10.0,-1.0,3.0,0.0,0,0,0,0,0,0,1181987
108,2020-02-27,ALBERTA,7.0,10.0,13.0,1.0,2.0,0.0,0,0,0,0,0,0,4428247
109,2020-02-27,BRITISH COLUMBIA,2.0,4.0,23.0,0.0,3.0,0.0,7,0,0,0,4,0,5120184
110,2020-02-27,MANITOBA,11.0,10.0,12.0,-4.0,6.0,0.0,0,0,0,0,0,0,1379121
111,2020-02-27,NEW BRUNSWICK,-24.0,-10.0,-38.0,-20.0,-16.0,11.0,0,0,0,0,0,0,780890
112,2020-02-27,NEWFOUNDLAND AND LABRADOR,6.0,6.0,0.0,0.0,2.0,-1.0,0,0,0,0,0,0,520437
113,2020-02-27,NOVA SCOTIA,-6.0,-7.0,-18.0,-8.0,1.0,2.0,0,0,0,0,0,0,978274
114,2020-02-27,ONTARIO,-13.0,-12.0,-17.0,-5.0,-8.0,5.0,6,1,0,0,3,0,14745040
115,2020-02-27,QUEBEC,-23.0,-20.0,-25.0,-10.0,-13.0,8.0,1,1,0,0,0,0,8552362
116,2020-02-27,SASKATCHEWAN,10.0,12.0,22.0,0.0,2.0,-1.0,0,0,0,0,0,0,1181987
117,2020-02-28,ALBERTA,8.0,11.0,13.0,6.0,4.0,-1.0,0,0,0,0,0,0,4428247
118,2020-02-28,BRITISH COLUMBIA,5.0,4.0,18.0,2.0,3.0,-2.0,7,0,0,0,4,0,5120184
119,2020-02-28,MANITOBA,6.0,5.0,4.0,1.0,3.0,0.0,0,0,0,0,0,0,1379121
120,2020-02-28,NEW BRUNSWICK,-3.0,-5.0,-17.0,8.0,-5.0,3.0,0,0,0,0,0,0,780890
121,2020-02-28,NEWFOUNDLAND AND LABRADOR,-16.0,-13.0,-18.0,-12.0,19.0,8.0,0,0,0,0,0,0,520437
122,2020-02-28,NOVA SCOTIA,1.0,2.0,-18.0,6.0,5.0,1.0,0,0,0,0,0,0,978274
123,2020-02-28,ONTARIO,-5.0,-4.0,-10.0,-1.0,-1.0,2.0,8,2,0,0,3,0,14745040
124,2020-02-28,QUEBEC,-1.0,-1.0,-13.0,5.0,0.0,1.0,1,0,0,0,0,0,8552362
125,2020-02-28,SASKATCHEWAN,8.0,8.0,10.0,4.0,3.0,-2.0,0,0,0,0,0,0,1181987
126,2020-02-29,ALBERTA,5.0,7.0,8.0,4.0,5.0,0.0,0,0,0,0,0,0,4428247
127,2020-02-29,BRITISH COLUMBIA,7.0,8.0,39.0,7.0,3.0,-1.0,8,1,0,0,4,0,5120184
128,2020-02-29,MANITOBA,11.0,7.0,16.0,8.0,7.0,0.0,0,0,0,0,0,0,1379121
129,2020-02-29,NEW BRUNSWICK,0.0,-1.0,6.0,22.0,1.0,-1.0,0,0,0,0,0,0,780890
130,2020-02-29,NEWFOUNDLAND AND LABRADOR,7.0,10.0,18.0,16.0,7.0,0.0,0,0,0,0,0,0,520437
131,2020-02-29,NOVA SCOTIA,2.0,-1.0,2.0,13.0,4.0,0.0,0,0,0,0,0,0,978274
132,2020-02-29,ONTARIO,5.0,6.0,9.0,6.0,8.0,-1.0,11,3,0,0,3,0,14745040
133,2020-02-29,QUEBEC,6.0,4.0,2.0,13.0,3.0,0.0,1,0,0,0,0,0,8552362
134,2020-02-29,SASKATCHEWAN,11.0,10.0,13.0,3.0,5.0,-1.0,0,0,0,0,0,0,1181987
135,2020-03-01,ALBERTA,8.0,10.0,13.0,4.0,4.0,-1.0,0,0,0,0,0,0,4428247
136,2020-03-01,BRITISH COLUMBIA,7.0,7.0,31.0,6.0,2.0,-1.0,8,0,0,0,4,0,5120184
137,2020-03-01,MANITOBA,5.0,5.0,4.0,3.0,3.0,0.0,0,0,0,0,0,0,1379121
138,2020-03-01,NEW BRUNSWICK,14.0,9.0,55.0,17.0,6.0,-2.0,0,0,0,0,0,0,780890
139,2020-03-01,NEWFOUNDLAND AND LABRADOR,16.0,9.0,27.0,18.0,17.0,-2.0,0,0,0,0,0,0,520437
140,2020-03-01,NOVA SCOTIA,38.0,32.0,71.0,28.0,17.0,-4.0,0,0,0,0,0,0,978274
141,2020-03-01,ONTARIO,11.0,10.0,23.0,4.0,6.0,-1.0,15,4,0,0,3,0,14745040
142,2020-03-01,QUEBEC,14.0,11.0,26.0,11.0,5.0,-2.0,1,0,0,0,0,0,8552362
143,2020-03-01,SASKATCHEWAN,1.0,4.0,1.0,0.0,2.0,1.0,0,0,0,0,0,0,1181987
144,2020-03-02,ALBERTA,4.0,7.0,3.0,1.0,5.0,0.0,0,0,0,0,0,0,4428247
145,2020-03-02,BRITISH COLUMBIA,-1.0,4.0,-8.0,-4.0,2.0,1.0,8,0,0,0,4,0,5120184
146,2020-03-02,MANITOBA,1.0,1.0,0.0,-2.0,3.0,1.0,0,0,0,0,0,0,1379121
147,2020-03-02,NEW BRUNSWICK,6.0,-2.0,15.0,1.0,-17.0,2.0,0,0,0,0,0,0,780890
148,2020-03-02,NEWFOUNDLAND AND LABRADOR,-17.0,-12.0,0.0,-10.0,-25.0,7.0,0,0,0,0,0,0,520437
149,2020-03-02,NOVA SCOTIA,5.0,4.0,16.0,4.0,3.0,1.0,0,0,0,0,0,0,978274
150,2020-03-02,ONTARIO,2.0,4.0,0.0,-2.0,4.0,0.0,15,0,0,0,3,0,14745040
151,2020-03-02,QUEBEC,6.0,0.0,9.0,-8.0,-14.0,3.0,1,0,0,0,0,0,8552362
152,2020-03-02,SASKATCHEWAN,4.0,8.0,0.0,1.0,2.0,0.0,0,0,0,0,0,0,1181987
153,2020-03-03,ALBERTA,5.0,9.0,13.0,0.0,5.0,0.0,0,0,0,0,0,0,4428247
154,2020-03-03,BRITISH COLUMBIA,3.0,7.0,27.0,-2.0,5.0,1.0,12,4,0,0,4,0,5120184
155,2020-03-03,MANITOBA,7.0,7.0,15.0,2.0,4.0,0.0,0,0,0,0,0,0,1379121
156,2020-03-03,NEW BRUNSWICK,7.0,-1.0,12.0,0.0,-16.0,2.0,0,0,0,0,0,0,780890
157,2020-03-03,NEWFOUNDLAND AND LABRADOR,-1.0,1.0,-11.0,5.0,1.0,1.0,0,0,0,0,0,0,520437
158,2020-03-03,NOVA SCOTIA,3.0,5.0,5.0,2.0,3.0,1.0,0,0,0,0,0,0,978274
159,2020-03-03,ONTARIO,1.0,3.0,-6.0,0.0,4.0,0.0,20,5,0,0,3,0,14745040
160,2020-03-03,QUEBEC,11.0,4.0,19.0,-8.0,-13.0,2.0,1,0,0,0,0,0,8552362
161,2020-03-03,SASKATCHEWAN,4.0,5.0,10.0,2.0,3.0,0.0,0,0,0,0,0,0,1181987
162,2020-03-04,ALBERTA,4.0,7.0,4.0,0.0,5.0,0.0,0,0,0,0,0,0,4428247
163,2020-03-04,BRITISH COLUMBIA,5.0,6.0,56.0,4.0,2.0,-1.0,13,1,0,0,4,0,5120184
164,2020-03-04,MANITOBA,2.0,1.0,3.0,-2.0,3.0,1.0,0,0,0,0,0,0,1379121
165,2020-03-04,NEW BRUNSWICK,1.0,-6.0,-20.0,-2.0,-18.0,4.0,0,0,0,0,0,0,780890
166,2020-03-04,NEWFOUNDLAND AND LABRADOR,-1.0,-6.0,-4.0,-3.0,0.0,1.0,0,0,0,0,0,0,520437
167,2020-03-04,NOVA SCOTIA,2.0,-3.0,-8.0,2.0,1.0,1.0,0,0,0,0,0,0,978274
168,2020-03-04,ONTARIO,4.0,4.0,1.0,0.0,4.0,0.0,20,0,0,0,3,0,14745040
169,2020-03-04,QUEBEC,7.0,0.0,-1.0,-9.0,-14.0,3.0,1,0,0,0,0,0,8552362
170,2020-03-04,SASKATCHEWAN,4.0,6.0,6.0,-1.0,3.0,0.0,0,0,0,0,0,0,1181987
171,2020-03-05,ALBERTA,6.0,9.0,2.0,0.0,4.0,0.0,1,1,0,0,0,0,4428247
172,2020-03-05,BRITISH COLUMBIA,1.0,3.0,13.0,-4.0,2.0,1.0,21,8,0,0,4,0,5120184
173,2020-03-05,MANITOBA,4.0,8.0,10.0,2.0,3.0,1.0,0,0,0,0,0,0,1379121
174,2020-03-05,NEW BRUNSWICK,8.0,0.0,4.0,-1.0,-17.0,3.0,0,0,0,0,0,0,780890
175,2020-03-05,NEWFOUNDLAND AND LABRADOR,2.0,1.0,-18.0,0.0,-1.0,1.0,0,0,0,0,0,0,520437
176,2020-03-05,NOVA SCOTIA,8.0,5.0,15.0,0.0,5.0,0.0,0,0,0,0,0,0,978274
177,2020-03-05,ONTARIO,6.0,6.0,21.0,2.0,0.0,0.0,22,2,0,0,4,1,14745040
178,2020-03-05,QUEBEC,11.0,4.0,25.0,-7.0,-14.0,2.0,2,1,0,0,0,0,8552362
179,2020-03-05,SASKATCHEWAN,7.0,9.0,8.0,2.0,3.0,0.0,0,0,0,0,0,0,1181987
180,2020-03-06,ALBERTA,4.0,9.0,9.0,3.0,6.0,0.0,2,1,0,0,0,0,4428247
181,2020-03-06,BRITISH COLUMBIA,7.0,6.0,54.0,4.0,4.0,-2.0,21,0,0,0,4,0,5120184
182,2020-03-06,MANITOBA,7.0,2.0,-2.0,-1.0,2.0,0.0,0,0,0,0,0,0,1379121
183,2020-03-06,NEW BRUNSWICK,3.0,-4.0,6.0,1.0,-17.0,3.0,0,0,0,0,0,0,780890
184,2020-03-06,NEWFOUNDLAND AND LABRADOR,8.0,7.0,8.0,8.0,36.0,0.0,0,0,0,0,0,0,520437
185,2020-03-06,NOVA SCOTIA,7.0,9.0,16.0,6.0,7.0,0.0,0,0,0,0,0,0,978274
186,2020-03-06,ONTARIO,-3.0,-4.0,-4.0,-3.0,3.0,1.0,28,6,0,0,4,0,14745040
187,2020-03-06,QUEBEC,1.0,-7.0,-7.0,-8.0,-15.0,4.0,3,1,0,0,0,0,8552362
188,2020-03-06,SASKATCHEWAN,7.0,8.0,9.0,2.0,3.0,-2.0,0,0,0,0,0,0,1181987
189,2020-03-07,ALBERTA,-2.0,2.0,-11.0,-6.0,3.0,2.0,2,0,0,0,0,0,4428247
190,2020-03-07,BRITISH COLUMBIA,3.0,4.0,11.0,0.0,2.0,0.0,27,6,0,0,4,0,5120184
191,2020-03-07,MANITOBA,10.0,7.0,16.0,6.0,6.0,0.0,0,0,0,0,0,0,1379121
192,2020-03-07,NEW BRUNSWICK,0.0,-7.0,-19.0,8.0,-2.0,0.0,0,0,0,0,0,0,780890
193,2020-03-07,NEWFOUNDLAND AND LABRADOR,-4.0,10.0,-20.0,-12.0,2.0,4.0,0,0,0,0,0,0,520437
194,2020-03-07,NOVA SCOTIA,-13.0,-13.0,-22.0,-8.0,-2.0,4.0,0,0,0,0,0,0,978274
195,2020-03-07,ONTARIO,10.0,9.0,41.0,8.0,9.0,-1.0,28,0,0,0,4,0,14745040
196,2020-03-07,QUEBEC,6.0,1.0,25.0,6.0,2.0,0.0,3,0,0,0,0,0,8552362
197,2020-03-07,SASKATCHEWAN,3.0,4.0,-17.0,-7.0,2.0,1.0,0,0,0,0,0,0,1181987
198,2020-03-08,ALBERTA,-1.0,3.0,-10.0,-4.0,2.0,1.0,4,2,0,0,0,0,4428247
199,2020-03-08,BRITISH COLUMBIA,7.0,6.0,60.0,6.0,0.0,0.0,27,0,1,1,4,0,5120184
200,2020-03-08,MANITOBA,4.0,2.0,-2.0,-4.0,2.0,1.0,0,0,0,0,0,0,1379121
201,2020-03-08,NEW BRUNSWICK,25.0,14.0,92.0,17.0,6.0,-3.0,0,0,0,0,0,0,780890
202,2020-03-08,NEWFOUNDLAND AND LABRADOR,-16.0,-25.0,-16.0,15.0,6.0,2.0,0,0,0,0,0,0,520437
203,2020-03-08,NOVA SCOTIA,54.0,41.0,141.0,32.0,19.0,-6.0,0,0,0,0,0,0,978274
204,2020-03-08,ONTARIO,13.0,10.0,86.0,6.0,5.0,-1.0,32,4,0,0,4,0,14745040
205,2020-03-08,QUEBEC,10.0,8.0,22.0,2.0,4.0,-1.0,4,1,0,0,0,0,8552362
206,2020-03-08,SASKATCHEWAN,0.0,1.0,-5.0,-2.0,3.0,1.0,0,0,0,0,0,0,1181987
207,2020-03-09,ALBERTA,2.0,7.0,16.0,-1.0,4.0,0.0,14,10,0,0,0,0,4428247
208,2020-03-09,BRITISH COLUMBIA,1.0,6.0,48.0,-3.0,1.0,1.0,32,5,1,0,4,0,5120184
209,2020-03-09,MANITOBA,4.0,2.0,3.0,-5.0,3.0,1.0,0,0,0,0,0,0,1379121
210,2020-03-09,NEW BRUNSWICK,2.0,0.0,-8.0,0.0,1.0,1.0,0,0,0,0,0,0,780890
211,2020-03-09,NEWFOUNDLAND AND LABRADOR,8.0,7.0,35.0,21.0,4.0,-1.0,0,0,0,0,0,0,520437
212,2020-03-09,NOVA SCOTIA,2.0,3.0,9.0,3.0,2.0,1.0,0,0,0,0,0,0,978274
213,2020-03-09,ONTARIO,4.0,5.0,41.0,-3.0,3.0,1.0,35,3,0,0,5,1,14745040
214,2020-03-09,QUEBEC,2.0,-1.0,13.0,-5.0,-1.0,1.0,5,1,0,0,0,0,8552362
215,2020-03-09,SASKATCHEWAN,7.0,5.0,12.0,-4.0,-1.0,1.0,0,0,0,0,0,0,1181987
216,2020-03-10,ALBERTA,2.0,5.0,9.0,-4.0,4.0,1.0,14,0,0,0,0,0,4428247
217,2020-03-10,BRITISH COLUMBIA,0.0,2.0,14.0,-7.0,3.0,2.0,39,7,1,0,4,0,5120184
218,2020-03-10,MANITOBA,4.0,7.0,14.0,-1.0,4.0,1.0,0,0,0,0,0,0,1379121
219,2020-03-10,NEW BRUNSWICK,-12.0,-9.0,-14.0,-9.0,-10.0,6.0,0,0,0,0,0,0,780890
220,2020-03-10,NEWFOUNDLAND AND LABRADOR,2.0,0.0,0.0,7.0,2.0,0.0,0,0,0,0,0,0,520437
221,2020-03-10,NOVA SCOTIA,-1.0,1.0,-9.0,0.0,1.0,2.0,0,0,0,0,0,0,978274
222,2020-03-10,ONTARIO,1.0,4.0,-2.0,-4.0,3.0,1.0,37,2,0,0,5,0,14745040
223,2020-03-10,QUEBEC,-7.0,-8.0,-20.0,-7.0,-4.0,3.0,5,0,0,0,0,0,8552362
224,2020-03-10,SASKATCHEWAN,6.0,6.0,18.0,3.0,3.0,0.0,0,0,0,0,0,0,1181987
225,2020-03-11,ALBERTA,3.0,11.0,16.0,-5.0,4.0,1.0,19,5,0,0,0,0,4428247
226,2020-03-11,BRITISH COLUMBIA,3.0,8.0,53.0,-3.0,0.0,1.0,46,7,1,0,4,0,5120184
227,2020-03-11,MANITOBA,7.0,8.0,9.0,-3.0,4.0,0.0,0,0,0,0,0,0,1379121
