,Date_updated,CountryName,CountryCode,StringencyIndex_updated,percentage_change_stringency,StringencyLegacyIndex_updated,GovernmentResponseIndex_updated,percentage_change_GovernmentResponse,ContainmentHealthIndex_updated,percentage_change_ContainmentHealth,EconomicSupportIndex_updated,percentage_change_EconomicSupport
29598,2020-03-15,Norway,NOR,51.85,11.987041036717086,71.67,46.15,9.075868588986037,45.45,11.097531165974095,50.0,0.0
29599,2020-03-16,Norway,NOR,60.19,16.084860173577617,81.19,51.92,12.502708559046605,52.27,15.005500550055007,50.0,0.0
29600,2020-03-17,Norway,NOR,60.19,0.0,81.19,51.92,0.0,52.27,0.0,50.0,0.0
29601,2020-03-18,Norway,NOR,60.19,0.0,81.19,51.92,0.0,52.27,0.0,50.0,0.0
29602,2020-03-19,Norway,NOR,62.96,4.6020933709918665,85.95,53.85,3.7172573189522273,54.55,4.361966711306664,50.0,0.0
29603,2020-03-20,Norway,NOR,62.96,0.0,85.95,59.62,10.714948932219116,54.55,0.0,87.5,75.0
29604,2020-03-21,Norway,NOR,62.96,0.0,85.95,59.62,0.0,54.55,0.0,87.5,0.0
29605,2020-03-22,Norway,NOR,62.96,0.0,85.95,59.62,0.0,54.55,0.0,87.5,0.0
29606,2020-03-23,Norway,NOR,62.96,0.0,85.95,59.62,0.0,54.55,0.0,87.5,0.0
29607,2020-03-24,Norway,NOR,79.63,26.477128335451063,91.67,71.15,19.339147936933923,68.18,24.98625114573787,87.5,0.0
29608,2020-03-25,Norway,NOR,79.63,0.0,91.67,71.15,0.0,68.18,0.0,87.5,0.0
29609,2020-03-26,Norway,NOR,79.63,0.0,91.67,71.15,0.0,68.18,0.0,87.5,0.0
29610,2020-03-27,Norway,NOR,79.63,0.0,91.67,71.15,0.0,68.18,0.0,87.5,0.0
29611,2020-03-28,Norway,NOR,79.63,0.0,91.67,71.15,0.0,68.18,0.0,87.5,0.0
29612,2020-03-29,Norway,NOR,79.63,0.0,91.67,71.15,0.0,68.18,0.0,87.5,0.0
29613,2020-03-30,Norway,NOR,79.63,0.0,91.67,71.15,0.0,68.18,0.0,87.5,0.0
29614,2020-03-31,Norway,NOR,79.63,0.0,91.67,71.15,0.0,68.18,0.0,87.5,0.0
29615,2020-04-01,Norway,NOR,79.63,0.0,91.67,75.0,5.411103302881237,72.73,6.673511293634492,87.5,0.0
29616,2020-04-02,Norway,NOR,79.63,0.0,91.67,75.0,0.0,72.73,0.0,87.5,0.0
29617,2020-04-03,Norway,NOR,79.63,0.0,91.67,75.0,0.0,72.73,0.0,87.5,0.0
29618,2020-04-04,Norway,NOR,79.63,0.0,91.67,75.0,0.0,72.73,0.0,87.5,0.0
29619,2020-04-05,Norway,NOR,79.63,0.0,91.67,75.0,0.0,72.73,0.0,87.5,0.0
29620,2020-04-06,Norway,NOR,79.63,0.0,91.67,75.0,0.0,72.73,0.0,87.5,0.0
29621,2020-04-07,Norway,NOR,79.63,0.0,91.67,75.0,0.0,72.73,0.0,87.5,0.0
29622,2020-04-08,Norway,NOR,79.63,0.0,91.67,75.0,0.0,72.73,0.0,87.5,0.0
29623,2020-04-09,Norway,NOR,79.63,0.0,91.67,75.0,0.0,72.73,0.0,87.5,0.0
29624,2020-04-10,Norway,NOR,79.63,0.0,91.67,75.0,0.0,72.73,0.0,87.5,0.0
29625,2020-04-11,Norway,NOR,79.63,0.0,91.67,75.0,0.0,72.73,0.0,87.5,0.0
29626,2020-04-12,Norway,NOR,79.63,0.0,91.67,75.0,0.0,72.73,0.0,87.5,0.0
29627,2020-04-13,Norway,NOR,79.63,0.0,91.67,75.0,0.0,72.73,0.0,87.5,0.0
29628,2020-04-14,Norway,NOR,79.63,0.0,91.67,75.0,0.0,72.73,0.0,87.5,0.0
29629,2020-04-15,Norway,NOR,79.63,0.0,91.67,75.0,0.0,72.73,0.0,87.5,0.0
29630,2020-04-16,Norway,NOR,79.63,0.0,91.67,75.0,0.0,72.73,0.0,87.5,0.0
29631,2020-04-17,Norway,NOR,79.63,0.0,91.67,75.0,0.0,72.73,0.0,87.5,0.0
29632,2020-04-18,Norway,NOR,79.63,0.0,91.67,75.0,0.0,72.73,0.0,87.5,0.0
29633,2020-04-19,Norway,NOR,79.63,0.0,91.67,75.0,0.0,72.73,0.0,87.5,0.0
29634,2020-04-20,Norway,NOR,70.37,-11.628783121938955,83.33,68.59,-8.546666666666656,65.15,-10.42210917090609,87.5,0.0
29635,2020-04-21,Norway,NOR,64.81,-7.901094216285354,83.33,64.74,-5.613063128735983,60.61,-6.968534151957028,87.5,0.0
29636,2020-04-22,Norway,NOR,64.81,0.0,83.33,64.74,0.0,60.61,0.0,87.5,0.0
29637,2020-04-23,Norway,NOR,64.81,0.0,83.33,64.74,0.0,60.61,0.0,87.5,0.0
29638,2020-04-24,Norway,NOR,64.81,0.0,83.33,64.74,0.0,60.61,0.0,87.5,0.0
29639,2020-04-25,Norway,NOR,64.81,0.0,83.33,64.74,0.0,60.61,0.0,87.5,0.0
29640,2020-04-26,Norway,NOR,64.81,0.0,83.33,64.74,0.0,60.61,0.0,87.5,0.0
29641,2020-04-27,Norway,NOR,64.81,0.0,83.33,64.74,0.0,60.61,0.0,87.5,0.0
29642,2020-04-28,Norway,NOR,64.81,0.0,83.33,64.74,0.0,60.61,0.0,87.5,0.0
29643,2020-04-29,Norway,NOR,64.81,0.0,83.33,64.74,0.0,60.61,0.0,87.5,0.0
29644,2020-04-30,Norway,NOR,64.81,0.0,83.33,64.74,0.0,60.61,0.0,87.5,0.0
29645,2020-05-01,Norway,NOR,64.81,0.0,83.33,64.74,0.0,60.61,0.0,87.5,0.0
29646,2020-05-02,Norway,NOR,64.81,0.0,83.33,64.74,0.0,60.61,0.0,87.5,0.0
29647,2020-05-03,Norway,NOR,64.81,0.0,83.33,64.74,0.0,60.61,0.0,87.5,0.0
29648,2020-05-04,Norway,NOR,64.81,0.0,83.33,64.74,0.0,60.61,0.0,87.5,0.0
29649,2020-05-05,Norway,NOR,64.81,0.0,83.33,64.74,0.0,60.61,0.0,87.5,0.0
29650,2020-05-06,Norway,NOR,64.81,0.0,83.33,64.74,0.0,60.61,0.0,87.5,0.0
29651,2020-05-07,Norway,NOR,64.81,0.0,83.33,64.74,0.0,60.61,0.0,87.5,0.0
29652,2020-05-08,Norway,NOR,64.81,0.0,83.33,64.74,0.0,60.61,0.0,87.5,0.0
29653,2020-05-09,Norway,NOR,64.81,0.0,83.33,64.74,0.0,60.61,0.0,87.5,0.0
29654,2020-05-10,Norway,NOR,64.81,0.0,83.33,64.74,0.0,60.61,0.0,87.5,0.0
29655,2020-05-11,Norway,NOR,60.19,-7.128529547909279,72.62,61.54,-4.942848316342285,56.82,-6.2530935489193205,87.5,0.0
29656,2020-05-12,Norway,NOR,60.19,0.0,72.62,61.54,0.0,56.82,0.0,87.5,0.0
29657,2020-05-13,Norway,NOR,60.19,0.0,72.62,61.54,0.0,56.82,0.0,87.5,0.0
29658,2020-05-14,Norway,NOR,54.63,-9.237414852965598,63.1,57.69,-6.256093597660063,52.27,-8.007743752199925,87.5,0.0
29659,2020-05-15,Norway,NOR,54.63,0.0,63.1,57.69,0.0,52.27,0.0,87.5,0.0
29660,2020-05-16,Norway,NOR,54.63,0.0,63.1,57.69,0.0,52.27,0.0,87.5,0.0
29661,2020-05-17,Norway,NOR,54.63,0.0,63.1,57.69,0.0,52.27,0.0,87.5,0.0
29662,2020-05-18,Norway,NOR,54.63,0.0,63.1,57.69,0.0,52.27,0.0,87.5,0.0
29663,2020-05-19,Norway,NOR,54.63,0.0,63.1,57.69,0.0,52.27,0.0,87.5,0.0
29664,2020-05-20,Norway,NOR,54.63,0.0,63.1,57.69,0.0,52.27,0.0,87.5,0.0
29665,2020-05-21,Norway,NOR,54.63,0.0,63.1,57.69,0.0,52.27,0.0,87.5,0.0
29666,2020-05-22,Norway,NOR,54.63,0.0,63.1,57.69,0.0,52.27,0.0,87.5,0.0
29667,2020-05-23,Norway,NOR,54.63,0.0,63.1,57.69,0.0,52.27,0.0,87.5,0.0
29668,2020-05-24,Norway,NOR,54.63,0.0,63.1,57.69,0.0,52.27,0.0,87.5,0.0
29669,2020-05-25,Norway,NOR,54.63,0.0,63.1,57.69,0.0,52.27,0.0,87.5,0.0
29670,2020-05-26,Norway,NOR,54.63,0.0,63.1,57.69,0.0,52.27,0.0,87.5,0.0
29671,2020-05-27,Norway,NOR,54.63,0.0,63.1,57.69,0.0,52.27,0.0,87.5,0.0
29672,2020-05-28,Norway,NOR,54.63,0.0,63.1,57.69,0.0,52.27,0.0,87.5,0.0
29673,2020-05-29,Norway,NOR,54.63,0.0,63.1,57.69,0.0,52.27,0.0,87.5,0.0
29674,2020-05-30,Norway,NOR,54.63,0.0,63.1,57.69,0.0,52.27,0.0,87.5,0.0
29675,2020-05-31,Norway,NOR,54.63,0.0,63.1,57.69,0.0,52.27,0.0,87.5,0.0
29676,2020-06-01,Norway,NOR,54.63,0.0,63.1,57.69,0.0,52.27,0.0,87.5,0.0
29677,2020-06-02,Norway,NOR,39.81,-27.12795167490389,56.67,53.85,-6.656266250650022,47.73,-8.685670556724713,87.5,0.0
29678,2020-06-03,Norway,NOR,39.81,0.0,56.67,53.85,0.0,47.73,0.0,87.5,0.0
29679,2020-06-04,Norway,NOR,39.81,0.0,56.67,53.85,0.0,47.73,0.0,87.5,0.0
29680,2020-06-05,Norway,NOR,39.81,0.0,56.67,53.85,0.0,47.73,0.0,87.5,0.0
29681,2020-06-06,Norway,NOR,39.81,0.0,56.67,53.85,0.0,47.73,0.0,87.5,0.0
29682,2020-06-07,Norway,NOR,39.81,0.0,56.67,53.85,0.0,47.73,0.0,87.5,0.0
29683,2020-06-08,Norway,NOR,39.81,0.0,56.67,53.85,0.0,47.73,0.0,87.5,0.0
29684,2020-06-09,Norway,NOR,39.81,0.0,56.67,53.85,0.0,47.73,0.0,87.5,0.0
29685,2020-06-10,Norway,NOR,39.81,0.0,56.67,53.85,0.0,47.73,0.0,87.5,0.0
29686,2020-06-11,Norway,NOR,39.81,0.0,56.67,53.85,0.0,47.73,0.0,87.5,0.0
29687,2020-06-12,Norway,NOR,39.81,0.0,56.67,53.85,0.0,47.73,0.0,87.5,0.0
29688,2020-06-13,Norway,NOR,39.81,0.0,56.67,53.85,0.0,47.73,0.0,87.5,0.0
29689,2020-06-14,Norway,NOR,39.81,0.0,56.67,53.85,0.0,47.73,0.0,87.5,0.0
29690,2020-06-15,Norway,NOR,34.26,-13.941220798794287,50.24,50.0,-7.149489322191273,43.18,-9.532788602556042,87.5,0.0
29691,2020-06-16,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29692,2020-06-17,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29693,2020-06-18,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29694,2020-06-19,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29695,2020-06-20,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29696,2020-06-21,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29697,2020-06-22,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29698,2020-06-23,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29699,2020-06-24,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29700,2020-06-25,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29701,2020-06-26,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29702,2020-06-27,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29703,2020-06-28,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29704,2020-06-29,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29705,2020-06-30,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29706,2020-07-01,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29707,2020-07-02,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29708,2020-07-03,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29709,2020-07-04,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29710,2020-07-05,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29711,2020-07-06,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29712,2020-07-07,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29713,2020-07-08,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29714,2020-07-09,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29715,2020-07-10,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29716,2020-07-11,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29717,2020-07-12,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29718,2020-07-13,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29719,2020-07-14,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29720,2020-07-15,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29721,2020-07-16,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29722,2020-07-17,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29723,2020-07-18,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29724,2020-07-19,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29725,2020-07-20,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29726,2020-07-21,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29727,2020-07-22,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29728,2020-07-23,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29729,2020-07-24,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29730,2020-07-25,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29731,2020-07-26,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29732,2020-07-27,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29733,2020-07-28,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29734,2020-07-29,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29735,2020-07-30,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29736,2020-07-31,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29737,2020-08-01,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29738,2020-08-02,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29739,2020-08-03,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29740,2020-08-04,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29741,2020-08-05,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29742,2020-08-06,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29743,2020-08-07,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29744,2020-08-08,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29745,2020-08-09,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29746,2020-08-10,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29747,2020-08-11,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29748,2020-08-12,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29749,2020-08-13,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29750,2020-08-14,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29751,2020-08-15,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29752,2020-08-16,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29753,2020-08-17,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29754,2020-08-18,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29755,2020-08-19,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29756,2020-08-20,Norway,NOR,34.26,0.0,50.24,50.0,0.0,43.18,0.0,87.5,0.0
29757,2020-08-21,Norway,NOR,31.48,-8.114419147694099,46.67,48.08,-3.839999999999999,40.91,-5.257063455303389,87.5,0.0
29758,2020-08-22,Norway,NOR,31.48,0.0,46.67,48.08,0.0,40.91,0.0,87.5,0.0
29759,2020-08-23,Norway,NOR,31.48,0.0,46.67,48.08,0.0,40.91,0.0,87.5,0.0
29760,2020-08-24,Norway,NOR,31.48,0.0,46.67,48.08,0.0,40.91,0.0,87.5,0.0
29761,2020-08-25,Norway,NOR,31.48,0.0,46.67,48.08,0.0,40.91,0.0,87.5,0.0
29762,2020-08-26,Norway,NOR,31.48,0.0,46.67,48.08,0.0,40.91,0.0,87.5,0.0
29763,2020-08-27,Norway,NOR,31.48,0.0,46.67,48.08,0.0,40.91,0.0,87.5,0.0
29764,2020-08-28,Norway,NOR,31.48,0.0,46.67,48.08,0.0,40.91,0.0,87.5,0.0
29765,2020-08-29,Norway,NOR,31.48,0.0,46.67,48.08,0.0,40.91,0.0,87.5,0.0
29766,2020-08-30,Norway,NOR,31.48,0.0,46.67,48.08,0.0,40.91,0.0,87.5,0.0
29767,2020-08-31,Norway,NOR,31.48,0.0,46.67,48.08,0.0,40.91,0.0,87.5,0.0
29768,2020-01-01,Nepal,NPL,0.0,-100.0,0.0,0.0,-100.0,0.0,-100.0,0.0,-100.0
29769,2020-01-02,Nepal,NPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29770,2020-01-03,Nepal,NPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29771,2020-01-04,Nepal,NPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29772,2020-01-05,Nepal,NPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29773,2020-01-06,Nepal,NPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29774,2020-01-07,Nepal,NPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29775,2020-01-08,Nepal,NPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29776,2020-01-09,Nepal,NPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29777,2020-01-10,Nepal,NPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29778,2020-01-11,Nepal,NPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29779,2020-01-12,Nepal,NPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29780,2020-01-13,Nepal,NPL,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
29781,2020-01-14,Nepal,NPL,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
29782,2020-01-15,Nepal,NPL,0.0,0.0,0.0,2.56,0.0,3.03,0.0,0.0,0.0
29783,2020-01-16,Nepal,NPL,5.56,0.0,9.52,6.41,150.390625,7.58,150.16501650165017,0.0,0.0
29784,2020-01-17,Nepal,NPL,5.56,0.0,9.52,6.41,0.0,7.58,0.0,0.0,0.0
29785,2020-01-18,Nepal,NPL,5.56,0.0,9.52,6.41,0.0,7.58,0.0,0.0,0.0
29786,2020-01-19,Nepal,NPL,5.56,0.0,9.52,6.41,0.0,7.58,0.0,0.0,0.0
29787,2020-01-20,Nepal,NPL,5.56,0.0,9.52,6.41,0.0,7.58,0.0,0.0,0.0
29788,2020-01-21,Nepal,NPL,5.56,0.0,9.52,6.41,0.0,7.58,0.0,0.0,0.0
29789,2020-01-22,Nepal,NPL,5.56,0.0,9.52,6.41,0.0,7.58,0.0,0.0,0.0
29790,2020-01-23,Nepal,NPL,5.56,0.0,9.52,6.41,0.0,7.58,0.0,0.0,0.0
29791,2020-01-24,Nepal,NPL,5.56,0.0,9.52,14.1,119.96879875195008,16.67,119.92084432717682,0.0,0.0
29792,2020-01-25,Nepal,NPL,8.33,49.82014388489209,13.1,16.03,13.687943262411366,18.94,13.617276544691048,0.0,0.0
29793,2020-01-26,Nepal,NPL,8.33,0.0,13.1,16.03,0.0,18.94,0.0,0.0,0.0
29794,2020-01-27,Nepal,NPL,8.33,0.0,13.1,16.03,0.0,18.94,0.0,0.0,0.0
29795,2020-01-28,Nepal,NPL,13.89,66.74669867947178,17.86,19.87,23.955084217092963,23.48,23.970432946145717,0.0,0.0
29796,2020-01-29,Nepal,NPL,13.89,0.0,17.86,19.87,0.0,23.48,0.0,0.0,0.0
29797,2020-01-30,Nepal,NPL,13.89,0.0,17.86,19.87,0.0,23.48,0.0,0.0,0.0
29798,2020-01-31,Nepal,NPL,13.89,0.0,17.86,19.87,0.0,23.48,0.0,0.0,0.0
29799,2020-02-01,Nepal,NPL,13.89,0.0,17.86,19.87,0.0,23.48,0.0,0.0,0.0
29800,2020-02-02,Nepal,NPL,13.89,0.0,17.86,19.87,0.0,23.48,0.0,0.0,0.0
29801,2020-02-03,Nepal,NPL,13.89,0.0,17.86,19.87,0.0,23.48,0.0,0.0,0.0
29802,2020-02-04,Nepal,NPL,16.67,20.014398848092156,21.43,21.79,9.662808253648713,25.76,9.710391822827935,0.0,0.0
29803,2020-02-05,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29804,2020-02-06,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29805,2020-02-07,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29806,2020-02-08,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29807,2020-02-09,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29808,2020-02-10,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29809,2020-02-11,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29810,2020-02-12,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29811,2020-02-13,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29812,2020-02-14,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29813,2020-02-15,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29814,2020-02-16,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29815,2020-02-17,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29816,2020-02-18,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29817,2020-02-19,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29818,2020-02-20,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29819,2020-02-21,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29820,2020-02-22,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29821,2020-02-23,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29822,2020-02-24,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29823,2020-02-25,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29824,2020-02-26,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29825,2020-02-27,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29826,2020-02-28,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29827,2020-02-29,Nepal,NPL,16.67,0.0,21.43,21.79,0.0,25.76,0.0,0.0,0.0
29828,2020-03-01,Nepal,NPL,22.22,33.29334133173363,30.95,25.64,17.668655346489228,30.3,17.624223602484452,0.0,0.0
29829,2020-03-02,Nepal,NPL,22.22,0.0,30.95,25.64,0.0,30.3,0.0,0.0,0.0
29830,2020-03-03,Nepal,NPL,22.22,0.0,30.95,25.64,0.0,30.3,0.0,0.0,0.0
29831,2020-03-04,Nepal,NPL,22.22,0.0,30.95,25.64,0.0,30.3,0.0,0.0,0.0
29832,2020-03-05,Nepal,NPL,22.22,0.0,30.95,25.64,0.0,30.3,0.0,0.0,0.0
29833,2020-03-06,Nepal,NPL,22.22,0.0,30.95,25.64,0.0,30.3,0.0,0.0,0.0
29834,2020-03-07,Nepal,NPL,22.22,0.0,30.95,25.64,0.0,30.3,0.0,0.0,0.0
29835,2020-03-08,Nepal,NPL,22.22,0.0,30.95,25.64,0.0,30.3,0.0,0.0,0.0
29836,2020-03-09,Nepal,NPL,22.22,0.0,30.95,25.64,0.0,30.3,0.0,0.0,0.0
29837,2020-03-10,Nepal,NPL,22.22,0.0,30.95,25.64,0.0,30.3,0.0,0.0,0.0
29838,2020-03-11,Nepal,NPL,22.22,0.0,30.95,25.64,0.0,30.3,0.0,0.0,0.0
29839,2020-03-12,Nepal,NPL,22.22,0.0,30.95,25.64,0.0,30.3,0.0,0.0,0.0
29840,2020-03-13,Nepal,NPL,22.22,0.0,30.95,25.64,0.0,30.3,0.0,0.0,0.0
29841,2020-03-14,Nepal,NPL,22.22,0.0,30.95,25.64,0.0,30.3,0.0,0.0,0.0
29842,2020-03-15,Nepal,NPL,22.22,0.0,30.95,25.64,0.0,30.3,0.0,0.0,0.0
29843,2020-03-16,Nepal,NPL,22.22,0.0,30.95,25.64,0.0,30.3,0.0,0.0,0.0
29844,2020-03-17,Nepal,NPL,22.22,0.0,30.95,25.64,0.0,30.3,0.0,0.0,0.0
29845,2020-03-18,Nepal,NPL,36.11,62.51125112511251,35.71,35.26,37.51950078003119,41.67,37.52475247524754,0.0,0.0
29846,2020-03-19,Nepal,NPL,47.22,30.767100526170047,50.0,42.95,21.809415768576308,50.76,21.81425485961121,0.0,0.0
29847,2020-03-20,Nepal,NPL,58.33,23.52816603134265,67.86,50.64,17.904540162980197,59.85,17.907801418439732,0.0,0.0
