primary_key_response,Date_updated,CountryCode,StringencyIndex_updated,percentage_change_stringency,StringencyLegacyIndex_updated,GovernmentResponseIndex_updated,percentage_change_GovernmentResponse,ContainmentHealthIndex_updated,percentage_change_ContainmentHealth,EconomicSupportIndex_updated,percentage_change_EconomicSupport
ABW2020-08-26,2020-08-26,ABW,62.04,6.3603634493399674,75.0,61.54,4.3581482109547265,61.36,5.194582547574145,62.5,0.0
ABW2020-08-27,2020-08-27,ABW,62.04,0.0,75.0,61.54,0.0,61.36,0.0,62.5,0.0
ABW2020-08-28,2020-08-28,ABW,62.04,0.0,75.0,61.54,0.0,61.36,0.0,62.5,0.0
ABW2020-08-29,2020-08-29,ABW,62.04,0.0,75.0,61.54,0.0,61.36,0.0,62.5,0.0
ABW2020-08-30,2020-08-30,ABW,62.04,0.0,75.0,61.54,0.0,61.36,0.0,62.5,0.0
ABW2020-08-31,2020-08-31,ABW,62.04,0.0,75.0,61.54,0.0,61.36,0.0,62.5,0.0
AFG2020-01-01,2020-01-01,AFG,0.0,-100.0,0.0,0.0,-100.0,0.0,-100.0,0.0,-100.0
AFG2020-01-02,2020-01-02,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-03,2020-01-03,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-04,2020-01-04,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-05,2020-01-05,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-06,2020-01-06,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-07,2020-01-07,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-08,2020-01-08,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-09,2020-01-09,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-10,2020-01-10,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-11,2020-01-11,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-12,2020-01-12,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-13,2020-01-13,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-14,2020-01-14,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-15,2020-01-15,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-16,2020-01-16,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-17,2020-01-17,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-18,2020-01-18,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-19,2020-01-19,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-20,2020-01-20,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-21,2020-01-21,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-22,2020-01-22,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-23,2020-01-23,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-24,2020-01-24,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-25,2020-01-25,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-26,2020-01-26,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-27,2020-01-27,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-28,2020-01-28,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-29,2020-01-29,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-30,2020-01-30,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-01-31,2020-01-31,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-02-01,2020-02-01,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-02-02,2020-02-02,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-02-03,2020-02-03,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-02-04,2020-02-04,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-02-05,2020-02-05,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-02-06,2020-02-06,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-02-07,2020-02-07,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-02-08,2020-02-08,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-02-09,2020-02-09,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-02-10,2020-02-10,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-02-11,2020-02-11,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-02-12,2020-02-12,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-02-13,2020-02-13,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-02-14,2020-02-14,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-02-15,2020-02-15,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-02-16,2020-02-16,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-02-17,2020-02-17,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-02-18,2020-02-18,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-02-19,2020-02-19,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-02-20,2020-02-20,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-02-21,2020-02-21,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-02-22,2020-02-22,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG2020-02-23,2020-02-23,AFG,8.33,0.0,10.71,8.33,0.0,9.85,0.0,0.0,0.0
AFG2020-02-24,2020-02-24,AFG,8.33,0.0,10.71,12.18,46.218487394957975,14.39,46.091370558375644,0.0,0.0
AFG2020-02-25,2020-02-25,AFG,8.33,0.0,10.71,12.18,0.0,14.39,0.0,0.0,0.0
AFG2020-02-26,2020-02-26,AFG,8.33,0.0,10.71,12.18,0.0,14.39,0.0,0.0,0.0
AFG2020-02-27,2020-02-27,AFG,8.33,0.0,10.71,12.18,0.0,14.39,0.0,0.0,0.0
AFG2020-02-28,2020-02-28,AFG,8.33,0.0,10.71,12.18,0.0,14.39,0.0,0.0,0.0
AFG2020-02-29,2020-02-29,AFG,8.33,0.0,10.71,12.18,0.0,14.39,0.0,0.0,0.0
AFG2020-03-01,2020-03-01,AFG,27.78,233.49339735894355,34.52,25.64,110.5090311986864,30.3,110.56289089645585,0.0,0.0
AFG2020-03-02,2020-03-02,AFG,27.78,0.0,34.52,25.64,0.0,30.3,0.0,0.0,0.0
AFG2020-03-03,2020-03-03,AFG,27.78,0.0,34.52,25.64,0.0,30.3,0.0,0.0,0.0
AFG2020-03-04,2020-03-04,AFG,27.78,0.0,34.52,25.64,0.0,30.3,0.0,0.0,0.0
AFG2020-03-05,2020-03-05,AFG,27.78,0.0,34.52,25.64,0.0,30.3,0.0,0.0,0.0
AFG2020-03-06,2020-03-06,AFG,27.78,0.0,34.52,25.64,0.0,30.3,0.0,0.0,0.0
AFG2020-03-07,2020-03-07,AFG,27.78,0.0,34.52,25.64,0.0,30.3,0.0,0.0,0.0
AFG2020-03-08,2020-03-08,AFG,27.78,0.0,34.52,25.64,0.0,30.3,0.0,0.0,0.0
AFG2020-03-09,2020-03-09,AFG,27.78,0.0,34.52,25.64,0.0,30.3,0.0,0.0,0.0
AFG2020-03-10,2020-03-10,AFG,27.78,0.0,34.52,25.64,0.0,30.3,0.0,0.0,0.0
AFG2020-03-11,2020-03-11,AFG,27.78,0.0,34.52,25.64,0.0,30.3,0.0,0.0,0.0
AFG2020-03-12,2020-03-12,AFG,27.78,0.0,34.52,25.64,0.0,30.3,0.0,0.0,0.0
AFG2020-03-13,2020-03-13,AFG,27.78,0.0,34.52,25.64,0.0,30.3,0.0,0.0,0.0
AFG2020-03-14,2020-03-14,AFG,38.89,39.992800575953915,48.81,33.33,29.99219968798752,39.39,30.000000000000004,0.0,0.0
AFG2020-03-15,2020-03-15,AFG,38.89,0.0,48.81,33.33,0.0,39.39,0.0,0.0,0.0
AFG2020-03-16,2020-03-16,AFG,38.89,0.0,48.81,33.33,0.0,39.39,0.0,0.0,0.0
AFG2020-03-17,2020-03-17,AFG,38.89,0.0,48.81,33.33,0.0,39.39,0.0,0.0,0.0
AFG2020-03-18,2020-03-18,AFG,41.67,7.148367189508864,53.57,35.26,5.790579057905787,41.67,5.7882711348058,0.0,0.0
AFG2020-03-19,2020-03-19,AFG,41.67,0.0,53.57,35.26,0.0,41.67,0.0,0.0,0.0
AFG2020-03-20,2020-03-20,AFG,41.67,0.0,53.57,35.26,0.0,41.67,0.0,0.0,0.0
AFG2020-03-21,2020-03-21,AFG,41.67,0.0,53.57,35.26,0.0,41.67,0.0,0.0,0.0
AFG2020-03-22,2020-03-22,AFG,41.67,0.0,53.57,35.26,0.0,41.67,0.0,0.0,0.0
AFG2020-03-23,2020-03-23,AFG,41.67,0.0,53.57,35.26,0.0,41.67,0.0,0.0,0.0
AFG2020-03-24,2020-03-24,AFG,50.93,22.22222222222221,64.29,41.67,18.17923993193422,49.24,18.166546676265895,0.0,0.0
AFG2020-03-25,2020-03-25,AFG,59.26,16.355782446495184,71.43,47.44,13.846892248620101,56.06,13.850528025995136,0.0,0.0
AFG2020-03-26,2020-03-26,AFG,59.26,0.0,71.43,47.44,0.0,56.06,0.0,0.0,0.0
AFG2020-03-27,2020-03-27,AFG,59.26,0.0,71.43,47.44,0.0,56.06,0.0,0.0,0.0
AFG2020-03-28,2020-03-28,AFG,67.59,14.056699291258878,80.95,53.21,12.162731871838117,62.88,12.165536924723508,0.0,0.0
AFG2020-03-29,2020-03-29,AFG,67.59,0.0,80.95,53.21,0.0,62.88,0.0,0.0,0.0
AFG2020-03-30,2020-03-30,AFG,67.59,0.0,80.95,53.21,0.0,62.88,0.0,0.0,0.0
AFG2020-03-31,2020-03-31,AFG,67.59,0.0,80.95,53.21,0.0,62.88,0.0,0.0,0.0
AFG2020-04-01,2020-04-01,AFG,67.59,0.0,80.95,53.21,0.0,62.88,0.0,0.0,0.0
AFG2020-04-02,2020-04-02,AFG,67.59,0.0,80.95,53.21,0.0,62.88,0.0,0.0,0.0
AFG2020-04-03,2020-04-03,AFG,67.59,0.0,80.95,53.21,0.0,62.88,0.0,0.0,0.0
AFG2020-04-04,2020-04-04,AFG,67.59,0.0,80.95,53.21,0.0,62.88,0.0,0.0,0.0
AFG2020-04-05,2020-04-05,AFG,78.7,16.43734280218967,80.95,60.9,14.45217064461566,71.97,14.456106870229002,0.0,0.0
AFG2020-04-06,2020-04-06,AFG,78.7,0.0,80.95,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-04-07,2020-04-07,AFG,78.7,0.0,80.95,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-04-08,2020-04-08,AFG,78.7,0.0,80.95,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-04-09,2020-04-09,AFG,78.7,0.0,80.95,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-04-10,2020-04-10,AFG,78.7,0.0,80.95,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-04-11,2020-04-11,AFG,78.7,0.0,80.95,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-04-12,2020-04-12,AFG,84.26,7.064803049555279,83.33,64.74,6.305418719211819,76.52,6.322078643879392,0.0,0.0
AFG2020-04-13,2020-04-13,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-04-14,2020-04-14,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-04-15,2020-04-15,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-04-16,2020-04-16,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-04-17,2020-04-17,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-04-18,2020-04-18,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-04-19,2020-04-19,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-04-20,2020-04-20,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-04-21,2020-04-21,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-04-22,2020-04-22,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-04-23,2020-04-23,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-04-24,2020-04-24,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-04-25,2020-04-25,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-04-26,2020-04-26,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-04-27,2020-04-27,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-04-28,2020-04-28,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-04-29,2020-04-29,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-04-30,2020-04-30,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-01,2020-05-01,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-02,2020-05-02,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-03,2020-05-03,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-04,2020-05-04,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-05,2020-05-05,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-06,2020-05-06,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-07,2020-05-07,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-08,2020-05-08,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-09,2020-05-09,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-10,2020-05-10,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-11,2020-05-11,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-12,2020-05-12,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-13,2020-05-13,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-14,2020-05-14,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-15,2020-05-15,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-16,2020-05-16,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-17,2020-05-17,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-18,2020-05-18,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-19,2020-05-19,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-20,2020-05-20,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-21,2020-05-21,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-22,2020-05-22,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-23,2020-05-23,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-24,2020-05-24,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-25,2020-05-25,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-26,2020-05-26,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-27,2020-05-27,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-28,2020-05-28,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-29,2020-05-29,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-30,2020-05-30,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-05-31,2020-05-31,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-06-01,2020-06-01,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-06-02,2020-06-02,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-06-03,2020-06-03,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-06-04,2020-06-04,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-06-05,2020-06-05,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-06-06,2020-06-06,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-06-07,2020-06-07,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-06-08,2020-06-08,AFG,84.26,0.0,83.33,64.74,0.0,76.52,0.0,0.0,0.0
AFG2020-06-09,2020-06-09,AFG,78.7,-6.598623308806085,76.19,60.9,-5.9314179796107425,71.97,-5.946157867224255,0.0,0.0
AFG2020-06-10,2020-06-10,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-06-11,2020-06-11,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-06-12,2020-06-12,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-06-13,2020-06-13,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-06-14,2020-06-14,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-06-15,2020-06-15,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-06-16,2020-06-16,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-06-17,2020-06-17,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-06-18,2020-06-18,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-06-19,2020-06-19,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-06-20,2020-06-20,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-06-21,2020-06-21,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-06-22,2020-06-22,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-06-23,2020-06-23,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-06-24,2020-06-24,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-06-25,2020-06-25,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-06-26,2020-06-26,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-06-27,2020-06-27,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-06-28,2020-06-28,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-06-29,2020-06-29,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-06-30,2020-06-30,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-01,2020-07-01,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-02,2020-07-02,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-03,2020-07-03,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-04,2020-07-04,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-05,2020-07-05,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-06,2020-07-06,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-07,2020-07-07,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-08,2020-07-08,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-09,2020-07-09,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-10,2020-07-10,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-11,2020-07-11,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-12,2020-07-12,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-13,2020-07-13,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-14,2020-07-14,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-15,2020-07-15,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-16,2020-07-16,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-17,2020-07-17,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-18,2020-07-18,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-19,2020-07-19,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-20,2020-07-20,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-21,2020-07-21,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-22,2020-07-22,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-23,2020-07-23,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-24,2020-07-24,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-25,2020-07-25,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-26,2020-07-26,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-27,2020-07-27,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-28,2020-07-28,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-29,2020-07-29,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-30,2020-07-30,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-07-31,2020-07-31,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-08-01,2020-08-01,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-08-02,2020-08-02,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-08-03,2020-08-03,AFG,78.7,0.0,76.19,60.9,0.0,71.97,0.0,0.0,0.0
AFG2020-08-04,2020-08-04,AFG,75.0,-4.701397712833543,72.62,58.33,-4.2200328407224985,68.94,-4.210087536473528,0.0,0.0
AFG2020-08-05,2020-08-05,AFG,71.3,-4.933333333333334,69.05,55.77,-4.38882221841247,65.91,-4.395126196692778,0.0,0.0
AFG2020-08-06,2020-08-06,AFG,71.3,0.0,69.05,55.77,0.0,65.91,0.0,0.0,0.0
AFG2020-08-07,2020-08-07,AFG,71.3,0.0,69.05,55.77,0.0,65.91,0.0,0.0,0.0
AFG2020-08-08,2020-08-08,AFG,71.3,0.0,69.05,55.77,0.0,65.91,0.0,0.0,0.0
AFG2020-08-09,2020-08-09,AFG,71.3,0.0,69.05,55.77,0.0,65.91,0.0,0.0,0.0
AFG2020-08-10,2020-08-10,AFG,71.3,0.0,69.05,55.77,0.0,65.91,0.0,0.0,0.0
AFG2020-08-11,2020-08-11,AFG,71.3,0.0,69.05,55.77,0.0,65.91,0.0,0.0,0.0
AFG2020-08-12,2020-08-12,AFG,71.3,0.0,69.05,55.77,0.0,65.91,0.0,0.0,0.0
AFG2020-08-13,2020-08-13,AFG,71.3,0.0,69.05,55.77,0.0,65.91,0.0,0.0,0.0
AFG2020-08-14,2020-08-14,AFG,71.3,0.0,69.05,55.77,0.0,65.91,0.0,0.0,0.0
AFG2020-08-15,2020-08-15,AFG,62.04,-12.987377279102386,65.48,49.36,-11.493634570557653,58.33,-11.500531027158246,0.0,0.0
AFG2020-08-16,2020-08-16,AFG,62.04,0.0,65.48,49.36,0.0,58.33,0.0,0.0,0.0
AFG2020-08-17,2020-08-17,AFG,62.04,0.0,65.48,49.36,0.0,58.33,0.0,0.0,0.0
AFG2020-08-18,2020-08-18,AFG,50.0,-19.406834300451326,66.67,50.0,1.296596434359798,59.09,1.3029315960912058,0.0,0.0
AFG2020-08-19,2020-08-19,AFG,50.0,0.0,66.67,50.0,0.0,59.09,0.0,0.0,0.0
AFG2020-08-20,2020-08-20,AFG,50.0,0.0,66.67,50.0,0.0,59.09,0.0,0.0,0.0
