,date_updated,primary_key_reaction_CAN,iso_code_CAN,continent_CAN,location_CAN,population_CAN,population_density_CAN,median_age_CAN,percentage_of_Pop_New_Cases_CAN,percentage_of_Pop_New_Deaths_CAN,percentage_of_Pop_New_Tests_CAN,percentage_of_Pop_Total_Cases_CAN,percentage_of_Pop_Total_Deaths_CAN,percentage_of_Pop_Total_Tests_CAN,primary_key_response_CAN,StringencyIndex_updated_CAN,percentage_change_stringency_CAN,StringencyLegacyIndex_updated_CAN,GovernmentResponseIndex_updated_CAN,percentage_change_GovernmentResponse_CAN,ContainmentHealthIndex_updated_CAN,percentage_change_ContainmentHealth_CAN,EconomicSupportIndex_updated_CAN,percentage_change_EconomicSupport_CAN,primary_key_reaction_US,iso_code_US,continent_US,location_US,population_US,population_density_US,median_age_US,percentage_of_Pop_New_Cases_US,percentage_of_Pop_New_Deaths_US,percentage_of_Pop_New_Tests_US,percentage_of_Pop_Total_Cases_US,percentage_of_Pop_Total_Deaths_US,percentage_of_Pop_Total_Tests_US,primary_key_response_US,StringencyIndex_updated_US,percentage_change_stringency_US,StringencyLegacyIndex_updated_US,GovernmentResponseIndex_updated_US,percentage_change_GovernmentResponse_US,ContainmentHealthIndex_updated_US,percentage_change_ContainmentHealth_US,EconomicSupportIndex_updated_US,percentage_change_EconomicSupport_US,T_new_cases_CAN,T_new_deaths_CAN,T_new_tests_CAN,T_total_cases_updated_CAN,T_total_deaths_updated_CAN,T_total_tests_updated_CAN,T_new_cases_US,T_new_deaths_US,T_new_tests_US,T_total_cases_updated_US,T_total_deaths_updated_US,T_total_tests_updated_US
166,2020-06-15,CAN2020-06-15,CAN,North America,Canada,37742157.0,4.037,41.4,0.0009988830262138966,1.0333272684971344e-06,0.10294059239910427,0.2617126519822383,0.021583292126096557,5.703701566394312,CAN2020-06-15,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-06-15,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.005904182391629031,8.942526674114483e-07,0.16881889165073655,0.6326441854708189,0.034964070846237066,7.9485373420593834,USA2020-06-15,68.98,-5.103865731187229,68.57,68.91,-3.5819224849587217,70.08,-4.144439885104633,62.5,0.0,6.929674465215699e-05,7.168628757119689e-06,0.007141424730041389,0.018156114720852677,0.0014973243552691535,0.3956899262936296,0.00023293645973006215,3.528076143892872e-06,0.006660376043333167,0.02495957730596487,0.0013794300955574657,0.3135919634048872
167,2020-06-16,CAN2020-06-16,CAN,North America,Canada,37742157.0,4.037,41.4,0.0009538405555358164,7.683715586260744e-07,0.08134140293041545,0.2626664925377741,0.02166012928195916,5.785042969324727,CAN2020-06-16,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-06-16,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.006029256920111578,1.193343931174061e-06,0.1885906368597711,0.6386734423909305,0.03508340523935448,8.137127978919152,USA2020-06-16,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,6.61719577580279e-05,5.330518819396692e-06,0.0056429975088096015,0.018222286678610703,0.0015026548740885502,0.4013329238024392,0.00023787099866104744,4.708074583911095e-06,0.007440426527242183,0.02519744830462592,0.0013841381701413767,0.32103238993212935
168,2020-06-17,CAN2020-06-17,CAN,North America,Canada,37742157.0,4.037,41.4,0.0008478582715873924,1.0068316975100285e-06,0.08810837176052233,0.26351435080936153,0.021760812451710163,5.873151341085247,CAN2020-06-17,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-06-17,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.007161574148982559,2.525659560662063e-06,0.20581648097817176,0.6458350165399129,0.03533597119542068,8.342944459897325,USA2020-06-17,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,5.8819518007135904e-05,6.984817763347389e-06,0.006112450786904054,0.01828110619661784,0.0015096396918518975,0.40744537458934327,0.00028254407091547474,9.964431271265002e-06,0.00812003411363571,0.025479992375541393,0.0013941026014126418,0.32915242404576506
169,2020-06-18,CAN2020-06-18,CAN,North America,Canada,37742157.0,4.037,41.4,0.001022729040102292,1.0863184104713465e-06,0.1000234300334239,0.26453707984946384,0.0218694442927573,5.973174771118673,CAN2020-06-18,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-06-18,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.007721690515665272,2.2779274027980807e-06,0.2054750939801397,0.6535567070555783,0.03556376393570049,8.548419553877466,USA2020-06-18,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,7.095104359610769e-05,7.536250744664288e-06,0.006939048825898087,0.018352057240213947,0.0015171759425965617,0.41438442341524134,0.0003046422235194524,8.987058825997383e-06,0.008106565444572875,0.025784634599060847,0.001403089660238639,0.33725898949033795
170,2020-06-19,CAN2020-06-19,CAN,North America,Canada,37742157.0,4.037,41.4,0.0009723874552267904,1.2187962654068763e-06,0.1085232092060875,0.2655094673046906,0.021991323919297992,6.081697980324759,CAN2020-06-19,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-06-19,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.008387244105633995,2.16614581937165e-06,0.24397750511040475,0.6619439511612123,0.035780378517637663,8.79239705898787,USA2020-06-19,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,6.7458634714434e-05,8.455305713525786e-06,0.007528714493919624,0.01841951587492838,0.0015256312483100875,0.42191313790916096,0.00033090016860389833,8.546049308010773e-06,0.009625592931337345,0.026115534767664744,0.00141163570954665,0.3468845824216753
171,2020-06-20,CAN2020-06-20,CAN,North America,Canada,37742157.0,4.037,41.4,0.0010836688533726354,1.2187962654068763e-06,0.11690640786640785,0.26659313615806324,0.02211320354583868,6.1986043881911685,CAN2020-06-20,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-06-20,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.009035879401894934,2.0483219881924388e-06,0.1786759125222343,0.6709798305631073,0.0359852107164569,8.971072971510104,USA2020-06-20,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,7.517869645287058e-05,8.455305713525786e-06,0.00811029247821518,0.018494694571381254,0.0015340865540236135,0.4300234303873761,0.00035649063982328344,8.081201437700565e-06,0.007049263003964223,0.02647202540748803,0.0014197169109843506,0.3539338454256395
172,2020-06-21,CAN2020-06-21,CAN,North America,Canada,37742157.0,4.037,41.4,0.0010333272684971344,1.6957165431747847e-06,0.11450855869207476,0.2676264634265604,0.022282775200156157,6.313112946883242,CAN2020-06-21,70.83,0.0,70.95,72.12,0.0,71.59,0.0,75.0,0.0,USA2020-06-21,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.010319554936973056,1.8338221929687469e-06,0.1329889667015261,0.6812993855000804,0.036168592935753766,9.10406193821163,USA2020-06-21,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,7.168628757119688e-05,1.1763903601427182e-05,0.00794394352885125,0.018566380858952448,0.0015458504576250406,0.43796737391622736,0.00040713521933477266,7.234939930212747e-06,0.005246785588895981,0.0268791606268228,0.0014269518509145633,0.3591806310145355
173,2020-06-22,CAN2020-06-22,CAN,North America,Canada,37742157.0,4.037,41.4,0.0008425591573899711,5.299114197421203e-07,0.08653453484388822,0.26846902258395033,0.02233576634213037,6.39964748172713,CAN2020-06-22,68.98,-2.611887618240849,70.95,70.83,-1.7886855241264654,70.08,-2.1092331331191594,75.0,0.0,USA2020-06-22,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.007792384814372799,7.734077123558471e-07,0.17294907010214935,0.6890917703144531,0.036245933706989364,9.27701100831378,USA2020-06-22,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,5.845189601959131e-05,3.676219875445994e-06,0.0060032670566033085,0.01862483275497204,0.0015495266775004866,0.4439706409728307,0.00030743131074131364,3.051309097420862e-06,0.006823323100641138,0.027186591937564116,0.0014300031600119841,0.3660039541151766
174,2020-06-23,CAN2020-06-23,CAN,North America,Canada,37742157.0,4.037,41.4,0.000824012257698997,1.5897342592263605e-07,0.07598134891972391,0.2692930348416493,0.02235166368472263,6.475628830646853,CAN2020-06-23,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0,USA2020-06-23,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.009483307847988296,1.2900198952185421e-06,0.2305069179703569,0.6985750781624415,0.03637493569651122,9.507517926284137,USA2020-06-23,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,5.7165219063185214e-05,1.1028659626337984e-06,0.005271147868408239,0.018681997974035226,0.0015506295434631204,0.44924178884123894,0.0003741429397189096,5.0894882210887035e-06,0.009094140704634997,0.027560734877283024,0.0014350926482330727,0.37509809481981166
175,2020-06-24,CAN2020-06-24,CAN,North America,Canada,37742157.0,4.037,41.4,0.0008637556141796558,4.769202777679082e-07,0.1026729871321345,0.27015679045582897,0.022399355712499423,6.578301817778988,CAN2020-06-24,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0,USA2020-06-24,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.010489342098826177,2.4954483218981634e-06,0.21181280764803068,0.7090644202612676,0.03662448052870103,9.719330733932168,USA2020-06-24,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,5.99223839697697e-05,3.3085978879013947e-06,0.007122859819670386,0.018741920358004996,0.0015539381413510218,0.4563646486609093,0.00041383379633770444,9.845239509647e-06,0.00835660592209512,0.027974568673620727,0.0014449378877427197,0.38345470074190674
176,2020-06-25,CAN2020-06-25,CAN,North America,Canada,37742157.0,4.037,41.4,0.0007392264305402577,7.948671296131804e-07,0.09480380254896402,0.2708960168863693,0.022478842425460742,6.673105620327952,CAN2020-06-25,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0,USA2020-06-25,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.010374237279135716,2.268864031168911e-06,0.2160753113252294,0.7194386575404033,0.036851366931817925,9.935406045257396,USA2020-06-25,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,5.128326726247162e-05,5.514329813168991e-06,0.006576941168166656,0.018793203625267468,0.0015594524711641908,0.46294158982907596,0.00040929259022005855,8.951301297511982e-06,0.00852477357856196,0.028383861263840786,0.0014538891890402317,0.3919794743204687
177,2020-06-26,CAN2020-06-26,CAN,North America,Canada,37742157.0,4.037,41.4,0.0009776865694242117,5.299114197421203e-07,0.10522186106109407,0.2718737034557935,0.02253183356743495,6.778327481389048,CAN2020-06-26,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0,USA2020-06-26,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.012371200161429523,7.362478886762497e-06,0.2266574019270607,0.7318098577018328,0.03758761482049417,10.162063447184456,USA2020-06-26,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,6.78262567019786e-05,3.676219875445994e-06,0.007299685995679339,0.018861029881969447,0.0015631286910396368,0.47024127582475533,0.0004880783446495581,2.904703230630719e-05,0.008942266561981337,0.028871939608490344,0.001482936221346539,0.40092174088245003
178,2020-06-27,CAN2020-06-27,CAN,North America,Canada,37742157.0,4.037,41.4,0.00045572382097822334,1.0598228394842404e-07,0.10566433709657876,0.2723294272767717,0.022542431795829796,6.883991818485626,CAN2020-06-27,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0,USA2020-06-27,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.01375427067204088,1.8821601749909874e-06,0.1935177877897756,0.7455641283738738,0.03777583083799327,10.355581234974233,USA2020-06-27,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,3.161549092883555e-05,7.352439750891988e-07,0.007330382431639313,0.01889264537289828,0.001563863935014726,0.47757165825639464,0.0005426443331182796,7.425646748801551e-06,0.007634816371264983,0.029414583941608625,0.0014903618680953406,0.40855655725371504
179,2020-06-28,CAN2020-06-28,CAN,North America,Canada,37742157.0,4.037,41.4,0.0006305945894931231,2.119645678968481e-07,0.11147216625695243,0.27296002186626483,0.02256362825261948,6.995463984742577,CAN2020-06-28,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0,USA2020-06-28,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.012835546901230671,1.510561938195014e-06,0.1433994574671785,0.7583996752751043,0.03792688703181277,10.49898069244141,USA2020-06-28,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,4.374701651780733e-05,1.4704879501783977e-06,0.007733296129988194,0.01893639238941609,0.0015653344229649042,0.4853049543863828,0.0005063981184102451,5.959588080900121e-06,0.0056575084802554555,0.02992098206001887,0.0014963214561762406,0.4142140657339705
180,2020-06-29,CAN2020-06-29,CAN,North America,Canada,37742157.0,4.037,41.4,0.000577603447518911,1.5897342592263605e-07,0.09641738282207876,0.2735376253137837,0.022579525595211744,7.091881367564657,CAN2020-06-29,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0,USA2020-06-29,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.011683592367163157,8.005978272433574e-07,0.22505801894689986,0.7700832676422675,0.038006946814537104,10.72403871138831,USA2020-06-29,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,4.007079664236134e-05,1.1028659626337984e-06,0.006688882063373987,0.01897646318605845,0.001566437288927538,0.4919938364497568,0.0004609502997053008,3.158581682877064e-06,0.008879166443380767,0.03038193235972417,0.0014994800378591176,0.4230932321773513
181,2020-06-30,CAN2020-06-30,CAN,North America,Canada,37742157.0,4.037,41.4,0.0017699041419386816,1.1658051234326644e-06,0.11917707830000285,0.2753075294557225,0.02269610610755501,7.211058445864661,CAN2020-06-30,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0,USA2020-06-30,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.012554582380726398,1.0150976224670494e-06,0.25380794009179025,0.7826378500229939,0.038108456576783814,10.9778466514801,USA2020-06-30,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,0.0001227857438398962,8.087683725981188e-06,0.008267818499878041,0.019099248929898345,0.0015745249726535192,0.5002616549496348,0.0004953132845797709,4.004843190364882e-06,0.010013431004466163,0.03087724564430394,0.0015034848810494825,0.4331066631818174
182,2020-07-01,CAN2020-07-01,CAN,North America,Canada,37742157.0,4.037,41.4,0.0007577733302312318,6.623892746776502e-07,0.1284187334603054,0.27606530278595365,0.022762345035022773,7.339477179324965,CAN2020-07-01,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0,USA2020-07-01,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.013256691569599443,3.836827323015335e-06,0.2699519197500557,0.7958945415925933,0.038492139309085335,11.247798571230156,USA2020-07-01,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,5.256994421887772e-05,4.595274844307493e-06,0.008908951246155823,0.019151818874117224,0.0015791202474978267,0.5091706061957907,0.0005230134499797947,1.5137353725486308e-05,0.010650356021024283,0.03140025909428373,0.0015186222347749689,0.4437570192028417
183,2020-07-02,CAN2020-07-02,CAN,North America,Canada,37742157.0,4.037,41.4,0.0,0.0,0.0,0.27606530278595365,0.022762345035022773,7.339477179324965,CAN2020-07-02,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0,USA2020-07-02,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.015724345551834818,1.969772767406298e-06,0.2143505517041983,0.8116188871444281,0.03868911658582597,11.462149122934356,USA2020-07-02,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,0.0,0.0,0.0,0.019151818874117224,0.0015791202474978267,0.5091706061957907,0.000620369280869379,7.771302857493759e-06,0.008456727001854243,0.03202062837515311,0.0015263935376324627,0.45221374620469595
184,2020-07-03,CAN2020-07-03,CAN,North America,Canada,37742157.0,4.037,41.4,0.0015022988749689107,1.3512741203424065e-06,0.0,0.2775676016609225,0.022897472447057008,7.5463837427203755,CAN2020-07-03,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0,USA2020-07-03,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.01613249938753511,2.0483219881924388e-06,0.2202009580908276,0.8277513865319632,0.03889394878464522,11.682350081025186,USA2020-07-03,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,0.00010422083346889393,9.374360682387285e-06,0.0,0.019256039707586117,0.001588494608180214,0.5235245905104633,0.0006364720878639711,8.081201437700565e-06,0.008687541848227504,0.032657100463017084,0.0015344747390701632,0.46090128805292346
185,2020-07-04,CAN2020-07-04,CAN,North America,Canada,37742157.0,4.037,41.4,0.0008452087144886817,5.564069907292263e-07,0.09936369031584497,0.2784128103754112,0.022953113146129932,7.6457474330362185,CAN2020-07-04,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0,USA2020-07-04,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.01644760260784259,2.0966599702146797e-06,0.1544217258177999,0.8441989891398058,0.039103614781666685,11.836771806842982,USA2020-07-04,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,5.863570701336361e-05,3.860030869218294e-06,0.006893279888448784,0.019314675414599483,0.0015923546390494323,0.5304178703989121,0.0006489037886007288,8.271908256289367e-06,0.006092367703342576,0.03330600425161782,0.0015427466473264526,0.466993655756266
186,2020-07-05,CAN2020-07-05,CAN,North America,Canada,37742157.0,4.037,41.4,0.0005987999043085957,2.914512808581661e-07,0.07738826373913922,0.2790116102797198,0.022982258274215756,7.7231356967753575,CAN2020-07-05,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0,USA2020-07-05,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.013661824281423346,7.311119780863867e-07,0.1280533566246677,0.8578608134212292,0.039176725979475316,11.964825163467651,USA2020-07-05,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,4.1541284592539734e-05,2.021920931495297e-06,0.00536875150610133,0.019356216699192023,0.0015943765599809277,0.5357866219050135,0.0005389970652127687,2.884440631155659e-06,0.005052062007940651,0.03384500131683058,0.0015456310879576082,0.4720457177642067
187,2020-07-06,CAN2020-07-06,CAN,North America,Canada,37742157.0,4.037,41.4,0.0005802530046176216,2.6495570987106016e-07,0.06881164741061302,0.27959186328433744,0.02300875384520286,7.791947344185973,CAN2020-07-06,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0,USA2020-07-06,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.014831603446361563,8.187245705016976e-07,0.2627631554861856,0.8726924168675907,0.039258598436525495,12.227588318953837,USA2020-07-06,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,4.0254607636133634e-05,1.838109937722997e-06,0.004773755319260396,0.019396471306828155,0.0015962146699186506,0.5405603772242739,0.0005851481153112593,3.2300967398478655e-06,0.010366739224254247,0.03443014943214184,0.001548861184697456,0.4824124569884609
188,2020-07-07,CAN2020-07-07,CAN,North America,Canada,37742157.0,4.037,41.4,0.0010571732823855301,2.384601388839541e-07,0.09216749323574697,0.280649036566723,0.023032599859091254,7.884114837421718,CAN2020-07-07,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0,USA2020-07-07,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.015102598258073746,1.08458347162402e-06,0.2500010218951512,0.8877950151256645,0.0393670567836879,12.477589340848985,USA2020-07-07,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,7.334058651514758e-05,1.6542989439506974e-06,0.006394049229363217,0.019469811893343302,0.0015978689688626014,0.546954426453637,0.0005958396163283942,4.278984242086287e-06,0.009863237465651318,0.035025989048470235,0.0015531401689395424,0.49227569445411223
189,2020-07-08,CAN2020-07-08,CAN,North America,Canada,37742157.0,4.037,41.4,0.0006146972469008593,4.769202777679082e-07,0.11780195816577202,0.28126373381362385,0.023080291886868044,8.00191679558749,CAN2020-07-08,68.98,0.0,70.95,70.83,0.0,70.08,0.0,75.0,0.0,USA2020-07-08,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.01736330525477641,3.5467994308818925e-06,0.2700023725187914,0.905158320380441,0.039721736726776084,12.747591713367779,USA2020-07-08,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,4.264415055517353e-05,3.3085978879013947e-06,0.008172420594110217,0.019512456043898476,0.0016011775667505027,0.5551268470477473,0.0006850308115471453,1.3993112813953484e-05,0.010652346523443304,0.03571101986001738,0.0015671332817534958,0.5029280409775555
190,2020-07-09,CAN2020-07-09,CAN,North America,Canada,37742157.0,4.037,41.4,0.0007074317453557304,6.888848456647563e-07,0.09318227360455313,0.2819711655589796,0.02314918037143452,8.095099069192043,CAN2020-07-09,67.13,-2.6819367932734206,67.38,69.55,-1.8071438655936745,68.56,-2.168949771689488,75.0,0.0,USA2020-07-09,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.017796232306263097,2.504511693527333e-06,0.2717972222137547,0.9229545526867041,0.039972187896128816,13.019388935581533,USA2020-07-09,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,4.907753533720402e-05,4.779085838079792e-06,0.006464448839978008,0.01956153357923568,0.0016059566525885825,0.5615912958877253,0.0007021109909870051,9.880997038132401e-06,0.010723158349020559,0.03641313085100439,0.0015770142787916283,0.5136511993265761
191,2020-07-10,CAN2020-07-10,CAN,North America,Canada,37742157.0,4.037,41.4,0.000982985683621633,3.179468518452721e-07,0.11353882079394667,0.2829541512426012,0.023180975056619046,8.20863788998599,CAN2020-07-10,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0,USA2020-07-10,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.01903428887080773,2.9667436466150074e-06,0.2737473576759645,0.9419888415575116,0.040268862260790315,13.2931362932575,USA2020-07-10,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,6.819387868952319e-05,2.2057319252675968e-06,0.007876668705130587,0.019629727457925204,0.0016081623845138502,0.5694679645928559,0.0007509557748980625,1.1704630990887838e-05,0.010800096631144979,0.03716408662590245,0.001588718909782516,0.5244512959577211
192,2020-07-11,CAN2020-07-11,CAN,North America,Canada,37742157.0,4.037,41.4,0.0008505078286861027,2.6495570987106016e-07,0.11792913690651015,0.2838046590712873,0.023207470627606152,8.326567026892501,CAN2020-07-11,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0,USA2020-07-11,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.02012823782644856,2.4350258443703623e-06,0.24086997709115,0.9621170793839604,0.04051236484522736,13.53400627034865,USA2020-07-11,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,5.9003329000908206e-05,1.838109937722997e-06,0.008181243521811288,0.019688730786926113,0.001610000494451573,0.5776492081146671,0.0007941151117799412,9.606855986410995e-06,0.009502992285337068,0.03795820173768239,0.001598325765768927,0.5339542882430581
193,2020-07-12,CAN2020-07-12,CAN,North America,Canada,37742157.0,4.037,41.4,0.0005855521188150428,3.7093799381948414e-07,0.10813902342677448,0.2843902111901024,0.023244564426988103,8.434706050319276,CAN2020-07-12,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0,USA2020-07-12,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.019048488153026764,2.16614581937165e-06,0.21063910102205316,0.981165567536987,0.040728979427164524,13.744645371370703,USA2020-07-12,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,4.062222962367824e-05,2.573353912812196e-06,0.007502061899822641,0.01972935301654979,0.0016125738483643854,0.5851512700144897,0.000751515976177667,8.546049308010773e-06,0.008310299922706528,0.03870971771386006,0.001606871815076938,0.5422645881657647
194,2020-07-13,CAN2020-07-13,CAN,North America,Canada,37742157.0,4.037,41.4,0.0006464919320853866,2.6495570987106016e-07,0.07779894508943938,0.28503670312218776,0.02327105999797521,8.512504995408715,CAN2020-07-13,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0,USA2020-07-13,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.017298351091434024,1.1812594356685008e-06,0.24484245287621526,0.9984639186284212,0.04084710537073137,13.989487824246915,USA2020-07-13,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,4.484988248044113e-05,1.838109937722997e-06,0.005397242210136036,0.01977420289903023,0.0016144119583021083,0.5905485122246258,0.0006824681886723583,4.660397879263895e-06,0.009659717532688579,0.03939218590253242,0.0016115322129562019,0.5519243056984533
195,2020-07-14,CAN2020-07-14,CAN,North America,Canada,37742157.0,4.037,41.4,0.0014969997607714894,1.8546899690974207e-07,0.11851203946822647,0.2865337028829592,0.023289606897666185,8.63101703487694,CAN2020-07-14,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0,USA2020-07-14,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.01755695929525301,1.2084495505560112e-06,0.2680649257768624,1.016020877923674,0.04096795032578697,14.257552750023775,USA2020-07-14,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,0.00010385321148134934,1.286676956406098e-06,0.008221681940441193,0.01987805611051158,0.0016156986352585145,0.598770194165067,0.0006926710034668592,4.767670464720097e-06,0.010575908846717679,0.04008485690599928,0.0016162998834209218,0.562500214545171
196,2020-07-15,CAN2020-07-15,CAN,North America,Canada,37742157.0,4.037,41.4,0.0008770033996732089,2.119645678968481e-07,0.11889887480463822,0.28741070628263243,0.023310803354455862,8.74991590968158,CAN2020-07-15,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0,USA2020-07-15,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.02070013657624919,2.601187657571814e-06,0.2508632506494729,1.0367210144999233,0.04122806909154415,14.50841600067325,USA2020-07-15,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,6.0841438938631206e-05,1.4704879501783977e-06,0.00824851834553195,0.01993889754945021,0.001617169123208693,0.607018712510599,0.000816678112254229,1.0262410675310008e-05,0.009897254794417096,0.040901535018253506,0.001626562294096232,0.572397469339588
197,2020-07-16,CAN2020-07-16,CAN,North America,Canada,37742157.0,4.037,41.4,0.0009034989706603148,3.179468518452721e-07,0.1044190452601848,0.2883142052532928,0.023342598039640398,8.854334954941764,CAN2020-07-16,67.13,0.0,67.38,69.55,0.0,68.56,0.0,75.0,0.0,USA2020-07-16,USA,North America,United States,331002647.0,35.60800000000001,38.3,0.020458144553750352,2.8791310541996964e-06,0.3234104046303896,1.0571791590536737,0.041515982196964125,14.83182640530364,USA2020-07-16,68.98,0.0,68.57,68.91,0.0,70.08,0.0,62.5,0.0,6.26795488763542e-05,2.2057319252675968e-06,0.0072439912645663315,0.020001577098326565,0.0016193748551339604,0.6142627037751653,0.000807130852148627,1.1358974882195631e-05,0.012759442323678673,0.04170866587040213,0.0016379212689784275,0.5851569116632667
